routeid_date,cluster,anomaly_label,anomaly_score,cluster_mean_diff,peak_ratio,comment_ko
CJB270013500_2024-01-03,0.0,1.0,-0.5047845433055573,1.5361541629042887,0.09649122807017543,정상 또는 경미한 편차
CJB270013500_2024-01-04,0.0,1.0,-0.49059910565855264,0.45619448561005677,0.09523809523809523,정상 또는 경미한 편차
CJB270013500_2024-01-05,0.0,1.0,-0.49916036023890437,0.4409177004790594,0.10185185185185185,정상 또는 경미한 편차
CJB270013500_2024-01-06,1.0,1.0,-0.5106595786590923,0.8929864925668382,0.10526315789473684,정상 또는 경미한 편차
CJB270013500_2024-01-07,1.0,-1.0,-0.560649933072958,1.1025910667419292,0.0967741935483871,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270013500_2024-01-08,5.0,1.0,-0.5047737251255661,0.43556537385558874,0.09821428571428571,정상 또는 경미한 편차
CJB270013500_2024-01-09,0.0,1.0,-0.48345142480129766,0.4441917423182789,0.10784313725490197,정상 또는 경미한 편차
CJB270013500_2024-01-10,6.0,1.0,-0.5004623477473588,0.3638440628219099,0.0891089108910891,정상 또는 경미한 편차
CJB270013500_2024-01-11,2.0,1.0,-0.5266982278681274,0.5738272502301788,0.102803738317757,정상 또는 경미한 편차
CJB270013500_2024-01-12,7.0,1.0,-0.5058773664862046,0.3618514510712056,0.102803738317757,정상 또는 경미한 편차
CJB270013500_2024-01-13,1.0,1.0,-0.5181669221325356,1.0250788749947652,0.10344827586206896,정상 또는 경미한 편차
CJB270013500_2024-01-14,4.0,1.0,-0.49217128113408987,0.8867164023026111,0.09836065573770492,정상 또는 경미한 편차
CJB270013500_2024-01-15,0.0,1.0,-0.5021204930042993,0.4535668411594524,0.1,정상 또는 경미한 편차
CJB270013500_2024-01-16,7.0,1.0,-0.5123750180591787,0.45239316910926036,0.0891089108910891,정상 또는 경미한 편차
CJB270013500_2024-01-17,3.0,1.0,-0.5278361768085954,0.47468645995804715,0.08849557522123894,정상 또는 경미한 편차
CJB270013500_2024-01-18,5.0,1.0,-0.5202663158468126,0.4166308492909579,0.10091743119266056,정상 또는 경미한 편차
CJB270013500_2024-01-19,7.0,1.0,-0.5114731727906753,0.5443810181961236,0.09821428571428571,정상 또는 경미한 편차
CJB270013500_2024-01-20,4.0,1.0,-0.5447822740373266,0.7495181027288739,0.13043478260869565,정상 또는 경미한 편차
CJB270013500_2024-01-21,1.0,1.0,-0.5228537089182429,0.859869631578433,0.12,정상 또는 경미한 편차
CJB270013500_2024-01-22,7.0,1.0,-0.5318850819283811,0.4275609209949549,0.1,정상 또는 경미한 편차
CJB270013500_2024-01-23,7.0,1.0,-0.49718644328804,0.3707330542941209,0.08490566037735849,정상 또는 경미한 편차
CJB270013500_2024-01-24,5.0,1.0,-0.5172992942893847,0.5475398943034054,0.09821428571428571,정상 또는 경미한 편차
CJB270013500_2024-01-25,5.0,1.0,-0.5198397223627825,0.4486084440869759,0.09821428571428571,정상 또는 경미한 편차
CJB270013500_2024-01-26,6.0,1.0,-0.5217387656546661,0.403448223812965,0.0990990990990991,정상 또는 경미한 편차
CJB270013500_2024-01-27,4.0,1.0,-0.5171901232949113,0.7199180852891339,0.11320754716981132,정상 또는 경미한 편차
CJB270013500_2024-01-28,4.0,1.0,-0.5390060570680723,0.961549393186519,0.11627906976744186,정상 또는 경미한 편차
CJB270013500_2024-01-29,5.0,-1.0,-0.5755297550238893,1.311860810358504,0.10185185185185185,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270013500_2024-01-30,2.0,1.0,-0.5155233971506327,0.41476134040488377,0.09565217391304348,정상 또는 경미한 편차
CJB270013503_2024-01-01,3.0,-1.0,-0.5632891344389926,0.5738624231192241,0.08870967741935484,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270013503_2024-01-02,2.0,1.0,-0.5238629969039788,0.4383099505831452,0.08264462809917356,정상 또는 경미한 편차
CJB270013503_2024-01-03,3.0,1.0,-0.539665043771342,0.4500980803211381,0.09259259259259259,정상 또는 경미한 편차
CJB270013503_2024-01-04,3.0,1.0,-0.5424941104359304,0.444833580124597,0.10204081632653061,정상 또는 경미한 편차
CJB270013503_2024-01-05,5.0,1.0,-0.5152739171792162,0.5822124270608598,0.08620689655172414,정상 또는 경미한 편차
CJB270013503_2024-01-06,1.0,1.0,-0.5200071300584065,0.7383576447408724,0.11764705882352941,정상 또는 경미한 편차
CJB270013503_2024-01-07,4.0,1.0,-0.5350918225739626,0.8153686154206164,0.11764705882352941,정상 또는 경미한 편차
CJB270013503_2024-01-08,5.0,1.0,-0.5105812637004604,0.5213628552481202,0.10185185185185185,정상 또는 경미한 편차
CJB270013503_2024-01-09,0.0,1.0,-0.5162142863695127,1.5365029628180078,0.10091743119266056,정상 또는 경미한 편차
CJB270013503_2024-01-10,7.0,1.0,-0.5164843063091326,0.4530233769641372,0.10091743119266056,정상 또는 경미한 편차
CJB270013503_2024-01-11,0.0,1.0,-0.47597223725357474,0.4180159583117266,0.0990990990990991,정상 또는 경미한 편차
CJB270013503_2024-01-12,0.0,1.0,-0.5102377036864797,0.8855009404614522,0.1134020618556701,정상 또는 경미한 편차
CJB270013503_2024-01-13,1.0,1.0,-0.5396087302154522,0.8826456510901265,0.11764705882352941,정상 또는 경미한 편차
CJB270013503_2024-01-14,4.0,1.0,-0.4975009357363157,0.6694011931553433,0.125,정상 또는 경미한 편차
CJB270013503_2024-01-15,3.0,1.0,-0.5102203517681967,0.33265062278093877,0.10377358490566038,정상 또는 경미한 편차
CJB270013503_2024-01-16,2.0,1.0,-0.48536201269889706,0.38938776257576063,0.09401709401709402,정상 또는 경미한 편차
CJB270013503_2024-01-17,5.0,1.0,-0.5005386327605514,0.39505530781416115,0.1,정상 또는 경미한 편차
CJB270013503_2024-01-18,2.0,1.0,-0.5047859145513157,0.3827193491673504,0.0970873786407767,정상 또는 경미한 편차
CJB270013503_2024-01-19,3.0,1.0,-0.5270636039836455,0.41217004791405315,0.09565217391304348,정상 또는 경미한 편차
CJB270013503_2024-01-20,4.0,-1.0,-0.5579092049472628,0.9283853664946626,0.09803921568627451,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270013503_2024-01-21,1.0,1.0,-0.49835763527535104,0.5910520628967595,0.11764705882352941,정상 또는 경미한 편차
CJB270013503_2024-01-22,6.0,1.0,-0.5424896051492615,0.4371300277354376,0.09401709401709402,정상 또는 경미한 편차
CJB270013503_2024-01-23,5.0,1.0,-0.4994363641411345,0.46006765217643825,0.1,정상 또는 경미한 편차
CJB270013503_2024-01-24,5.0,1.0,-0.53664888318349,0.4046501497846718,0.09345794392523364,정상 또는 경미한 편차
CJB270013503_2024-01-25,6.0,1.0,-0.4823855857897746,0.4101563895536193,0.0891089108910891,정상 또는 경미한 편차
CJB270013503_2024-01-26,0.0,1.0,-0.5082385043690189,0.46343238252340885,0.09821428571428571,정상 또는 경미한 편차
CJB270013503_2024-01-27,4.0,1.0,-0.5019014667514344,0.8904576473641681,0.1016949152542373,정상 또는 경미한 편차
CJB270013503_2024-01-28,4.0,1.0,-0.5018075348083839,0.8029381339190675,0.11320754716981132,정상 또는 경미한 편차
CJB270013503_2024-01-29,0.0,1.0,-0.5115023108537309,0.4686701342139634,0.1,정상 또는 경미한 편차
CJB270013503_2024-01-30,3.0,1.0,-0.5178902946377553,0.4169904913387061,0.09322033898305085,정상 또는 경미한 편차
CJB270014000_2024-01-01,6.0,1.0,-0.5315521940056634,0.5275910951084134,0.08823529411764706,정상 또는 경미한 편차
CJB270014000_2024-01-02,7.0,1.0,-0.5132651626253996,0.4245446777412846,0.09016393442622951,정상 또는 경미한 편차
CJB270014000_2024-01-03,3.0,1.0,-0.5409183440169668,0.6110212224784747,0.10377358490566038,정상 또는 경미한 편차
CJB270014000_2024-01-04,6.0,1.0,-0.5231819406367137,0.4153875481932115,0.10091743119266056,정상 또는 경미한 편차
CJB270014000_2024-01-05,7.0,1.0,-0.492377031603991,0.3698087545254341,0.08928571428571429,정상 또는 경미한 편차
CJB270014000_2024-01-06,1.0,1.0,-0.4945995105066747,0.7222922375212842,0.10526315789473684,정상 또는 경미한 편차
CJB270014000_2024-01-07,1.0,1.0,-0.5103888878268289,0.7221277141903562,0.125,정상 또는 경미한 편차
CJB270014000_2024-01-08,0.0,1.0,-0.4648651440266713,0.40272692753670825,0.1134020618556701,정상 또는 경미한 편차
CJB270014000_2024-01-09,3.0,1.0,-0.5468976290276725,0.6940598281347308,0.10091743119266056,정상 또는 경미한 편차
CJB270014000_2024-01-10,5.0,1.0,-0.5331032274466292,0.6345431579426121,0.10679611650485436,정상 또는 경미한 편차
CJB270014000_2024-01-11,0.0,1.0,-0.4581153653378492,0.41943218001748184,0.10638297872340426,정상 또는 경미한 편차
CJB270014000_2024-01-12,7.0,1.0,-0.5100092914624259,0.5612293562808193,0.08547008547008547,정상 또는 경미한 편차
CJB270014000_2024-01-13,4.0,1.0,-0.48741856020622587,0.5669193190173513,0.11764705882352941,정상 또는 경미한 편차
CJB270014000_2024-01-14,4.0,-1.0,-0.5570483112580802,0.9879308804815056,0.125,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014000_2024-01-15,5.0,1.0,-0.513245399778607,0.5655436331728206,0.08264462809917356,정상 또는 경미한 편차
CJB270014000_2024-01-16,0.0,1.0,-0.48190861694430803,0.5667644402509846,0.08849557522123894,정상 또는 경미한 편차
CJB270014000_2024-01-17,0.0,1.0,-0.5168600431269662,0.8714625974809835,0.09345794392523364,정상 또는 경미한 편차
CJB270014000_2024-01-18,0.0,1.0,-0.4731800670909906,0.6763566886485947,0.09523809523809523,정상 또는 경미한 편차
CJB270014000_2024-01-19,7.0,1.0,-0.5183678508511249,0.5042249051215091,0.09174311926605505,정상 또는 경미한 편차
CJB270014000_2024-01-20,1.0,1.0,-0.5179435834488775,0.9214399689196656,0.10344827586206896,정상 또는 경미한 편차
CJB270014000_2024-01-21,4.0,1.0,-0.5273723588790945,0.8722105549776503,0.125,정상 또는 경미한 편차
CJB270014000_2024-01-22,0.0,1.0,-0.5035611132712758,0.6455384394277345,0.10679611650485436,정상 또는 경미한 편차
CJB270014000_2024-01-23,0.0,1.0,-0.4964613518815934,0.7047994824281859,0.102803738317757,정상 또는 경미한 편차
CJB270014000_2024-01-24,0.0,1.0,-0.4751291880066546,1.1214858328619035,0.10204081632653061,정상 또는 경미한 편차
CJB270014000_2024-01-25,7.0,1.0,-0.5218720532751849,0.40178714327118975,0.1,정상 또는 경미한 편차
CJB270014000_2024-01-26,2.0,1.0,-0.5429414242572205,0.8399442378828837,0.08943089430894309,정상 또는 경미한 편차
CJB270014000_2024-01-27,1.0,1.0,-0.5283357905209344,0.881164879364631,0.1111111111111111,정상 또는 경미한 편차
CJB270014000_2024-01-28,4.0,1.0,-0.4980110773196277,0.6302394597053097,0.10638297872340426,정상 또는 경미한 편차
CJB270014000_2024-01-29,5.0,1.0,-0.5025588817351719,0.39424257664830203,0.09345794392523364,정상 또는 경미한 편차
CJB270014000_2024-01-30,6.0,1.0,-0.504016352868508,0.4812849969457904,0.09174311926605505,정상 또는 경미한 편차
CJB270014200_2024-01-01,0.0,1.0,-0.5171228172442102,0.47877312943870765,0.09649122807017543,정상 또는 경미한 편차
CJB270014200_2024-01-02,0.0,1.0,-0.4981902968963387,0.4514292469195061,0.09174311926605505,정상 또는 경미한 편차
CJB270014200_2024-01-03,2.0,1.0,-0.5233666521898269,0.47037925059709185,0.09401709401709402,정상 또는 경미한 편차
CJB270014200_2024-01-04,0.0,1.0,-0.4804831896553715,0.4398257553569099,0.10526315789473684,정상 또는 경미한 편차
CJB270014200_2024-01-05,6.0,-1.0,-0.560993931656657,0.7203917844053151,0.0847457627118644,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014200_2024-01-06,4.0,1.0,-0.5495312368918734,0.7607465446630961,0.1111111111111111,정상 또는 경미한 편차
CJB270014200_2024-01-07,1.0,1.0,-0.4979757202821572,0.6893547711182669,0.11764705882352941,정상 또는 경미한 편차
CJB270014200_2024-01-08,7.0,1.0,-0.5425920976738816,0.6065917891855123,0.10784313725490197,정상 또는 경미한 편차
CJB270014200_2024-01-09,0.0,1.0,-0.5101935096080555,0.5829193019692507,0.09615384615384616,정상 또는 경미한 편차
CJB270014200_2024-01-10,6.0,1.0,-0.5284212837697382,0.6681500456415327,0.09166666666666666,정상 또는 경미한 편차
CJB270014200_2024-01-11,0.0,1.0,-0.4988043357475518,0.452984473992805,0.09090909090909091,정상 또는 경미한 편차
CJB270014200_2024-01-12,2.0,1.0,-0.48428379177688446,0.3584153698166537,0.09734513274336283,정상 또는 경미한 편차
CJB270014200_2024-01-13,4.0,1.0,-0.5098894872748932,0.8909321269470917,0.1016949152542373,정상 또는 경미한 편차
CJB270014200_2024-01-14,1.0,1.0,-0.5278682703859684,0.6277997749749065,0.11320754716981132,정상 또는 경미한 편차
CJB270014200_2024-01-15,5.0,1.0,-0.5354654604646525,0.5308782731241932,0.0847457627118644,정상 또는 경미한 편차
CJB270014200_2024-01-16,5.0,1.0,-0.5323123138296395,0.52771393249783,0.09243697478991597,정상 또는 경미한 편차
CJB270014200_2024-01-17,2.0,1.0,-0.5271856540987743,0.4964129628840457,0.10185185185185185,정상 또는 경미한 편차
CJB270014200_2024-01-18,6.0,1.0,-0.4808893974206485,0.3633030840607116,0.09345794392523364,정상 또는 경미한 편차
CJB270014200_2024-01-19,5.0,1.0,-0.5368381287429352,0.5502269632896473,0.08870967741935484,정상 또는 경미한 편차
CJB270014200_2024-01-20,4.0,1.0,-0.5029294039945243,0.7695724785985149,0.13043478260869565,정상 또는 경미한 편차
CJB270014200_2024-01-21,4.0,1.0,-0.5271419647152966,1.0363466439780493,0.11320754716981132,정상 또는 경미한 편차
CJB270014200_2024-01-22,6.0,1.0,-0.49748015473952517,0.4200433606448528,0.08771929824561403,정상 또는 경미한 편차
CJB270014200_2024-01-23,3.0,1.0,-0.5388146655151732,0.7280727004746801,0.08870967741935484,정상 또는 경미한 편차
CJB270014200_2024-01-24,3.0,-1.0,-0.5776437114977779,0.5757098679845302,0.09016393442622951,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014200_2024-01-25,2.0,1.0,-0.5291671877873863,0.535915286051175,0.09482758620689655,정상 또는 경미한 편차
CJB270014200_2024-01-26,3.0,-1.0,-0.5517287825676293,0.6059450877887586,0.09734513274336283,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014200_2024-01-27,1.0,1.0,-0.48635741612692934,0.6410290726212803,0.10344827586206896,정상 또는 경미한 편차
CJB270014200_2024-01-28,4.0,1.0,-0.5004869236315082,0.8977651695419967,0.11320754716981132,정상 또는 경미한 편차
CJB270014200_2024-01-29,2.0,1.0,-0.4997491400604507,0.6260799737141128,0.10091743119266056,정상 또는 경미한 편차
CJB270014200_2024-01-30,6.0,1.0,-0.5160482654098599,0.5672946857005311,0.09243697478991597,정상 또는 경미한 편차
CJB270014300_2024-01-01,0.0,1.0,-0.501044952048578,0.6096188307218419,0.09009009009009009,정상 또는 경미한 편차
CJB270014300_2024-01-02,2.0,1.0,-0.5243808497102562,1.0368887848492325,0.09615384615384616,정상 또는 경미한 편차
CJB270014300_2024-01-03,0.0,1.0,-0.461384329148436,0.403613617505067,0.10377358490566038,정상 또는 경미한 편차
CJB270014300_2024-01-04,2.0,1.0,-0.5377816915205516,0.6674296334539603,0.09174311926605505,정상 또는 경미한 편차
CJB270014300_2024-01-05,0.0,1.0,-0.5015063591644124,0.576217202983709,0.09523809523809523,정상 또는 경미한 편차
CJB270014300_2024-01-06,4.0,1.0,-0.5154448351188134,0.8891211249936818,0.11538461538461539,정상 또는 경미한 편차
CJB270014300_2024-01-07,4.0,1.0,-0.5183830009463889,0.6875467721846236,0.13636363636363635,정상 또는 경미한 편차
CJB270014300_2024-01-08,5.0,1.0,-0.5155815144509839,0.3601815614879709,0.102803738317757,정상 또는 경미한 편차
CJB270014300_2024-01-09,5.0,1.0,-0.5347508402599085,0.6712542849261829,0.09565217391304348,정상 또는 경미한 편차
CJB270014300_2024-01-10,0.0,1.0,-0.46288302072259774,0.39322620071134723,0.09345794392523364,정상 또는 경미한 편차
CJB270014300_2024-01-11,0.0,1.0,-0.5078732606697555,0.5102012480215071,0.1,정상 또는 경미한 편차
CJB270014300_2024-01-12,0.0,1.0,-0.535687591597557,0.8039357799017495,0.0970873786407767,정상 또는 경미한 편차
CJB270014300_2024-01-13,1.0,1.0,-0.4809158184002188,0.5771794537316807,0.1,정상 또는 경미한 편차
CJB270014300_2024-01-14,4.0,1.0,-0.5169608503367192,0.6911440529718985,0.10869565217391304,정상 또는 경미한 편차
CJB270014300_2024-01-15,6.0,1.0,-0.4991627936992203,0.40452343179684064,0.09734513274336283,정상 또는 경미한 편차
CJB270014300_2024-01-16,3.0,-1.0,-0.5604709876624191,0.5006209506478269,0.08163265306122448,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014300_2024-01-17,6.0,-1.0,-0.5691022410070302,0.8871124197432169,0.0990990990990991,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014300_2024-01-18,0.0,1.0,-0.5204677508416993,1.0647358010923542,0.1,정상 또는 경미한 편차
CJB270014300_2024-01-19,6.0,1.0,-0.499281728952936,0.5626517618667433,0.09433962264150944,정상 또는 경미한 편차
CJB270014300_2024-01-20,1.0,-1.0,-0.5587449402992173,0.8550501062871364,0.14634146341463414,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014300_2024-01-21,1.0,1.0,-0.5274965129095625,0.8858163639730089,0.12244897959183673,정상 또는 경미한 편차
CJB270014300_2024-01-22,2.0,-1.0,-0.5548094569224191,0.6219326845249828,0.08256880733944955,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014300_2024-01-23,2.0,1.0,-0.5068348955609869,0.46415786853290314,0.08,정상 또는 경미한 편차
CJB270014300_2024-01-24,5.0,1.0,-0.5322975121933914,0.3736862220962524,0.09259259259259259,정상 또는 경미한 편차
CJB270014300_2024-01-25,0.0,1.0,-0.48853047456328014,0.42848538308622025,0.09734513274336283,정상 또는 경미한 편차
CJB270014300_2024-01-26,7.0,1.0,-0.5360574663787452,0.510602098266712,0.09482758620689655,정상 또는 경미한 편차
CJB270014300_2024-01-27,4.0,1.0,-0.5068661477456902,0.7142040799962417,0.11538461538461539,정상 또는 경미한 편차
CJB270014300_2024-01-28,1.0,1.0,-0.4878476783672774,0.6807412548307358,0.1111111111111111,정상 또는 경미한 편차
CJB270014300_2024-01-29,6.0,1.0,-0.5343606307028125,0.5600762803320668,0.09090909090909091,정상 또는 경미한 편차
CJB270014300_2024-01-30,2.0,1.0,-0.5355085545826279,0.4910185460244609,0.09259259259259259,정상 또는 경미한 편차
CJB270014500_2024-01-01,3.0,1.0,-0.5254490745565861,0.41154864253568935,0.09649122807017543,정상 또는 경미한 편차
CJB270014500_2024-01-02,5.0,1.0,-0.5081638335281963,0.41170533218696576,0.10091743119266056,정상 또는 경미한 편차
CJB270014500_2024-01-03,6.0,1.0,-0.5061720482503534,0.38977643976029475,0.10185185185185185,정상 또는 경미한 편차
CJB270014500_2024-01-04,3.0,1.0,-0.5331769899845097,0.5596727963184421,0.09433962264150944,정상 또는 경미한 편차
CJB270014500_2024-01-05,0.0,1.0,-0.504601296831833,0.5734867975740794,0.09565217391304348,정상 또는 경미한 편차
CJB270014500_2024-01-06,1.0,1.0,-0.5053935967651828,0.8845593449074848,0.1,정상 또는 경미한 편차
CJB270014500_2024-01-07,4.0,1.0,-0.4781036331708593,0.5979268232184636,0.10344827586206896,정상 또는 경미한 편차
CJB270014500_2024-01-08,0.0,1.0,-0.4852931418609265,0.4285245482710927,0.10679611650485436,정상 또는 경미한 편차
CJB270014500_2024-01-09,3.0,1.0,-0.5293159805400233,0.4254304257210581,0.09649122807017543,정상 또는 경미한 편차
CJB270014500_2024-01-10,0.0,1.0,-0.46911027336004363,0.4053088674361009,0.10784313725490197,정상 또는 경미한 편차
CJB270014500_2024-01-11,0.0,1.0,-0.5053843800497113,0.7066365608318669,0.09565217391304348,정상 또는 경미한 편차
CJB270014500_2024-01-12,0.0,1.0,-0.459464556643729,0.4155073608902015,0.0970873786407767,정상 또는 경미한 편차
CJB270014500_2024-01-13,4.0,1.0,-0.5114510896801668,0.6742845751181884,0.11538461538461539,정상 또는 경미한 편차
CJB270014500_2024-01-14,4.0,1.0,-0.509289049665393,0.7904863307006401,0.1,정상 또는 경미한 편차
CJB270014500_2024-01-15,0.0,1.0,-0.4985887228306665,0.4516025066803067,0.09401709401709402,정상 또는 경미한 편차
CJB270014500_2024-01-16,6.0,1.0,-0.5086510282486426,0.4121794884382027,0.09090909090909091,정상 또는 경미한 편차
CJB270014500_2024-01-17,0.0,1.0,-0.493031648013087,0.4455183129914951,0.09649122807017543,정상 또는 경미한 편차
CJB270014500_2024-01-18,0.0,1.0,-0.47347740777596736,0.6953461957432846,0.09183673469387756,정상 또는 경미한 편차
CJB270014500_2024-01-19,7.0,-1.0,-0.5762641175009092,0.8276317667577437,0.09090909090909091,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014500_2024-01-20,4.0,1.0,-0.5337865561683128,1.0408926160710612,0.12,정상 또는 경미한 편차
CJB270014500_2024-01-21,4.0,1.0,-0.5159543096569245,0.7623978105571254,0.11538461538461539,정상 또는 경미한 편차
CJB270014500_2024-01-22,7.0,1.0,-0.5456446738745832,0.5592577948757953,0.08130081300813008,정상 또는 경미한 편차
CJB270014500_2024-01-23,6.0,1.0,-0.5122608480075665,0.45541929725203595,0.102803738317757,정상 또는 경미한 편차
CJB270014500_2024-01-24,5.0,1.0,-0.5111229535826175,0.39018613794817353,0.08928571428571429,정상 또는 경미한 편차
CJB270014500_2024-01-25,6.0,1.0,-0.504449553280295,0.4774878752376397,0.08411214953271028,정상 또는 경미한 편차
CJB270014500_2024-01-26,2.0,1.0,-0.5183976603386506,0.4292842193275141,0.09322033898305085,정상 또는 경미한 편차
CJB270014500_2024-01-27,1.0,1.0,-0.5416877324427053,0.7826083797230146,0.12244897959183673,정상 또는 경미한 편차
CJB270014500_2024-01-28,1.0,1.0,-0.5477178254495724,1.0542443726128334,0.11320754716981132,정상 또는 경미한 편차
CJB270014500_2024-01-29,5.0,1.0,-0.5230988976569501,0.41704261957073735,0.09166666666666666,정상 또는 경미한 편차
CJB270014500_2024-01-30,5.0,1.0,-0.5349127062726245,0.6567517118167924,0.09821428571428571,정상 또는 경미한 편차
CJB270014600_2024-01-01,6.0,1.0,-0.5184200750319621,0.4217353841662756,0.102803738317757,정상 또는 경미한 편차
CJB270014600_2024-01-02,2.0,1.0,-0.4851115279647541,0.38885550438741817,0.102803738317757,정상 또는 경미한 편차
CJB270014600_2024-01-03,0.0,1.0,-0.5102949250821769,1.1649024874811802,0.09259259259259259,정상 또는 경미한 편차
CJB270014600_2024-01-04,3.0,1.0,-0.5386486962632955,0.4424843410239772,0.09401709401709402,정상 또는 경미한 편차
CJB270014600_2024-01-05,5.0,1.0,-0.5415927898100069,0.40321016506932345,0.09821428571428571,정상 또는 경미한 편차
CJB270014600_2024-01-06,4.0,-1.0,-0.5554683404277241,0.9849325598918437,0.11764705882352941,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014600_2024-01-07,4.0,1.0,-0.5452821750497079,0.9400089561944319,0.13953488372093023,정상 또는 경미한 편차
CJB270014600_2024-01-08,5.0,1.0,-0.4804481083750244,0.3497118796237266,0.09090909090909091,정상 또는 경미한 편차
CJB270014600_2024-01-09,7.0,1.0,-0.49348278910922205,0.3767145357465342,0.0970873786407767,정상 또는 경미한 편차
CJB270014600_2024-01-10,3.0,1.0,-0.5234588701221546,0.37150520560137884,0.09174311926605505,정상 또는 경미한 편차
CJB270014600_2024-01-11,0.0,1.0,-0.5162724712052719,0.47788092056211245,0.10679611650485436,정상 또는 경미한 편차
CJB270014600_2024-01-12,2.0,-1.0,-0.5594312290721303,0.6050670240708002,0.09615384615384616,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270014600_2024-01-13,4.0,1.0,-0.5177384059731706,0.9585719100081186,0.10714285714285714,정상 또는 경미한 편차
CJB270014600_2024-01-14,4.0,1.0,-0.5482411674559363,0.955847156086838,0.11320754716981132,정상 또는 경미한 편차
CJB270014600_2024-01-15,3.0,1.0,-0.5158016867286103,0.36814604516795063,0.09009009009009009,정상 또는 경미한 편차
CJB270014600_2024-01-16,0.0,1.0,-0.48809080056037185,0.4143707299214632,0.09482758620689655,정상 또는 경미한 편차
CJB270014600_2024-01-17,5.0,1.0,-0.4958887200404888,0.37443333372901444,0.08490566037735849,정상 또는 경미한 편차
CJB270014600_2024-01-18,3.0,1.0,-0.548365382365331,0.7040723318933865,0.10576923076923077,정상 또는 경미한 편차
CJB270014600_2024-01-19,0.0,1.0,-0.5168964687085731,0.6015895140247204,0.1,정상 또는 경미한 편차
CJB270014600_2024-01-20,1.0,1.0,-0.5127907706922696,0.6942377498401632,0.125,정상 또는 경미한 편차
CJB270014600_2024-01-21,4.0,1.0,-0.522555789826148,0.9039667477035856,0.11764705882352941,정상 또는 경미한 편차
CJB270014600_2024-01-22,5.0,1.0,-0.513762382748345,0.4137471827763035,0.10185185185185185,정상 또는 경미한 편차
CJB270014600_2024-01-23,7.0,1.0,-0.5220060376482301,0.5782534866988642,0.09734513274336283,정상 또는 경미한 편차
CJB270014600_2024-01-24,0.0,1.0,-0.4613532481598886,0.41251417367774396,0.09183673469387756,정상 또는 경미한 편차
CJB270014600_2024-01-25,7.0,1.0,-0.4881463210399534,0.3827385820734958,0.08108108108108109,정상 또는 경미한 편차
CJB270014600_2024-01-26,7.0,1.0,-0.5437446720621028,0.5014800630624325,0.09482758620689655,정상 또는 경미한 편차
CJB270014600_2024-01-27,4.0,1.0,-0.5187221546807926,0.813898327846348,0.12244897959183673,정상 또는 경미한 편차
CJB270014600_2024-01-28,4.0,1.0,-0.49851506687616853,0.8047232112863387,0.10714285714285714,정상 또는 경미한 편차
CJB270014600_2024-01-29,7.0,1.0,-0.5044821810852004,0.3899253163132654,0.09401709401709402,정상 또는 경미한 편차
CJB270014600_2024-01-30,7.0,1.0,-0.49618407829753736,0.6821041046154667,0.09900990099009901,정상 또는 경미한 편차
CJB270015100_2024-01-01,6.0,1.0,-0.5005358195040024,0.4760898224409355,0.09174311926605505,정상 또는 경미한 편차
CJB270015100_2024-01-02,2.0,1.0,-0.5373855771786488,0.5866133477136048,0.09433962264150944,정상 또는 경미한 편차
CJB270015100_2024-01-03,0.0,1.0,-0.4709236443226275,0.6695065271009099,0.10185185185185185,정상 또는 경미한 편차
CJB270015100_2024-01-04,7.0,1.0,-0.5303293114847624,0.5063455603078242,0.08928571428571429,정상 또는 경미한 편차
CJB270015100_2024-01-05,0.0,1.0,-0.5391262973672779,0.8319546499486288,0.09821428571428571,정상 또는 경미한 편차
CJB270015100_2024-01-06,1.0,1.0,-0.5434973089656544,1.1522319792770686,0.09836065573770492,정상 또는 경미한 편차
CJB270015100_2024-01-07,4.0,1.0,-0.5158752140928159,0.8403760088505307,0.11538461538461539,정상 또는 경미한 편차
CJB270015100_2024-01-08,3.0,1.0,-0.5123946233539451,0.3083098743284649,0.09278350515463918,정상 또는 경미한 편차
CJB270015100_2024-01-09,5.0,-1.0,-0.5512702517902917,0.7522659247286668,0.09482758620689655,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015100_2024-01-10,7.0,1.0,-0.5170378090634133,0.464971990865047,0.09803921568627451,정상 또는 경미한 편차
